permutation,layer,projected_trait,g_1,g_3
945,47,honesty,0.06669608791328673,0.17653930211220797
945,47,harmlessness,0.0,0.0
945,47,fairness,0.0036267677968539955,0.010801951054109513
945,47,compassion,0.0,0.0
946,32,honesty,0.00782006984841045,0.02309893891377163
946,32,harmlessness,0.06029648105073954,0.16142296915107485
946,32,fairness,0.03835106839528869,0.10685704175234154
946,32,compassion,0.015280743283997405,0.044482770266000636
946,40,honesty,0.0,0.0
946,40,harmlessness,0.003861952551437574,0.01149705548875509
946,40,fairness,0.003664912671813523,0.010914734914842785
946,40,compassion,0.016975064197073703,0.049253045376873486
946,47,honesty,0.0,0.0
946,47,harmlessness,0.0,0.0
946,47,fairness,0.0,0.0
946,47,compassion,0.019585804496989847,0.05654255079952818
947,32,honesty,0.0405995659774522,0.11265149437563245
947,32,harmlessness,0.0,0.0
947,32,fairness,0.05757658717630281,0.15489330569245385
947,32,compassion,0.0,0.0
947,40,honesty,0.0,0.0
947,40,harmlessness,0.0,0.0
947,40,fairness,0.00961571157961651,0.028302831018920404
947,40,compassion,0.01689990519525245,0.049042101842334616
947,47,honesty,0.020250181263220375,0.0583858939194914
947,47,harmlessness,0.026118013747333815,0.07446432092670247
947,47,fairness,0.0,0.0
947,47,compassion,0.04509357792118014,0.12408945843708127
948,32,honesty,0.0,0.0
948,32,harmlessness,0.036674947462886937,0.10250603545852066
948,32,fairness,0.006258301993130797,0.01854281293311723
948,32,compassion,0.0,0.0
948,40,honesty,0.0,0.0
948,40,harmlessness,0.0,0.0
948,40,fairness,0.0035050822046718425,0.01044204615370808
948,40,compassion,0.0051957741492406045,0.015427011908374692
948,47,honesty,0.0,0.0
948,47,harmlessness,0.018640614518150585,0.05391194016535576
948,47,fairness,0.0,0.0
948,47,compassion,0.026938439905754195,0.07668383400888047
949,32,honesty,0.0,0.0
949,32,harmlessness,0.0,0.0
949,32,fairness,0.0,0.0
949,32,compassion,0.0,0.0
949,40,honesty,0.0,0.0
949,40,harmlessness,0.00828765939847713,0.024457585911937137
949,40,fairness,0.0031499966839199363,0.009390827898282108
949,40,compassion,0.0,0.0
949,47,honesty,0.0,0.0
949,47,harmlessness,0.0,0.0
949,47,fairness,0.0,0.0
949,47,compassion,0.0,0.0
950,32,honesty,0.0,0.0
950,32,harmlessness,0.0,0.0
950,32,fairness,0.0,0.0
950,32,compassion,0.0,0.0
950,40,honesty,0.0,0.0
950,40,harmlessness,0.009499797491791341,0.027968011582804587
950,40,fairness,0.0,0.0
950,40,compassion,0.01424698640151079,0.04155683974311259
950,47,honesty,0.013921844615913805,0.040634129766322184
950,47,harmlessness,0.0,0.0
950,47,fairness,0.0,0.0
950,47,compassion,0.03040113399307175,0.0859758738566409
951,32,honesty,0.04455941744080196,0.12273982236009884
951,32,harmlessness,0.0,0.0
951,32,fairness,0.02383610036271137,0.06825446073554378
951,32,compassion,0.005052606895015029,0.015006180027693567
951,40,honesty,0.022596647259108114,0.06485876070279635
951,40,harmlessness,0.0,0.0
951,40,fairness,0.006831289213253618,0.020217642513323485
951,40,compassion,0.0,0.0
951,47,honesty,0.0,0.0
951,47,harmlessness,0.0,0.0
951,47,fairness,0.0,0.0
951,47,compassion,0.0,0.0
952,32,honesty,0.0,0.0
952,32,harmlessness,0.0,0.0
952,32,fairness,0.0,0.0
952,32,compassion,0.0,0.0
952,40,honesty,0.0,0.0
952,40,harmlessness,0.0,0.0
952,40,fairness,0.0,0.0
952,40,compassion,0.015449975712137931,0.04496064537822263
952,47,honesty,0.03777037209628837,0.10535269528438863
952,47,harmlessness,0.0,0.0
952,47,fairness,0.024735847118609443,0.0707094262411376
952,47,compassion,0.008397309800899021,0.024775828782967843
953,32,honesty,0.02657772546829116,0.07570883893158024
953,32,harmlessness,0.0,0.0
953,32,fairness,0.03721671816908408,0.10391537598436332
953,32,compassion,0.0,0.0
953,40,honesty,0.012968042995600207,0.03792061661347421
953,40,harmlessness,0.037555119220738405,0.10479423749655613
953,40,fairness,0.002516374572800515,0.00751132112343524
953,40,compassion,0.0,0.0
953,47,honesty,0.0,0.0
953,47,harmlessness,0.037709933684679196,0.10519593740700589
953,47,fairness,0.024012345049640053,0.06873600958971306
953,47,compassion,0.0,0.0
954,32,honesty,0.0,0.0
954,32,harmlessness,0.0,0.0
954,32,fairness,0.01020767909443247,0.030010364933795424
954,32,compassion,0.0,0.0
954,40,honesty,0.008964207956013584,0.02641897352275595
954,40,harmlessness,0.023672084110716803,0.06780603214008242
954,40,fairness,0.0,0.0
954,40,compassion,0.0,0.0
954,47,honesty,0.0,0.0
954,47,harmlessness,0.0,0.0
954,47,fairness,0.022100459803454275,0.06349484870720293
954,47,compassion,0.010739494056285138,0.03154101312292959
955,32,honesty,0.001659807036450043,0.004962946043820021
955,32,harmlessness,0.00783488926359853,0.023142037193308287
955,32,fairness,0.033238122854245336,0.09349891192043652
955,32,compassion,0.0,0.0
955,40,honesty,0.008635678521131639,0.02546718275713585
955,40,harmlessness,0.0,0.0
955,40,fairness,0.0034429011991351723,0.010258068564283948
955,40,compassion,0.0,0.0
955,47,honesty,0.0,0.0
955,47,harmlessness,0.0,0.0
955,47,fairness,0.0,0.0
955,47,compassion,0.0,0.0
956,32,honesty,0.0024840502783840773,0.007415310825312388
956,32,harmlessness,0.0,0.0
956,32,fairness,0.0,0.0
956,32,compassion,0.009284060467486623,0.02734444641453489
956,40,honesty,0.00830343289382758,0.024503374430963072
956,40,harmlessness,0.02165765719180057,0.06227548918304553
956,40,fairness,0.058585442247088344,0.15732268821241477
956,40,compassion,0.0,0.0
956,47,honesty,0.00959286963576101,0.028236863800560008
956,47,harmlessness,0.026731371820131314,0.07612430144732171
956,47,fairness,0.001840337945318186,0.0055007672943940805
956,47,compassion,0.05211862951310012,0.14159628038378888
957,32,honesty,0.0,0.0
957,32,harmlessness,0.0,0.0
957,32,fairness,0.010069080150997741,0.029610930782209787
957,32,compassion,0.02391202801347803,0.06846195563827429
957,40,honesty,0.0,0.0
957,40,harmlessness,0.0,0.0
957,40,fairness,0.0,0.0
957,40,compassion,0.0038974534047927873,0.011601924295681658
957,47,honesty,0.0,0.0
957,47,harmlessness,0.0,0.0
957,47,fairness,0.0,0.0
957,47,compassion,0.02871170982974191,0.08145755795437494
958,32,honesty,0.0,0.0
958,32,harmlessness,0.019561117778426992,0.05647396555212123
958,32,fairness,0.0,0.0
958,32,compassion,0.030076809867113502,0.08511071218524033
958,40,honesty,0.0,0.0
958,40,harmlessness,0.0,0.0
958,40,fairness,0.02784714023600047,0.0791341037394368
958,40,compassion,0.030098694411427807,0.08516912434064733
958,47,honesty,0.022969978235294224,0.06588326058257857
958,47,harmlessness,0.0,0.0
958,47,fairness,0.018194620871420767,0.052667338115621
958,47,compassion,0.010210865161038979,0.030019544442128166
959,32,honesty,0.022641790895009072,0.06498272226634132
959,32,harmlessness,0.013370079982652008,0.039065619045534794
959,32,fairness,0.040344059737937005,0.11199547495026664
959,32,compassion,0.01834591401643389,0.05308978093686365
959,40,honesty,0.050295037164239234,0.13709474127756402
959,40,harmlessness,0.010221243163313144,0.030049444139005097
959,40,fairness,0.01773612723515886,0.051385617988088564
959,40,compassion,0.0,0.0
959,47,honesty,0.021368372099404703,0.06147775711833145
959,47,harmlessness,0.0,0.0
959,47,fairness,0.0445645356991262,0.12275276696612204
959,47,compassion,0.0025833152094194047,0.00771011033765508
960,32,honesty,0.037903515079275904,0.10569790125006817
960,32,harmlessness,0.08580275364215764,0.21970557438153734
960,32,fairness,0.0,0.0
960,32,compassion,0.0,0.0
960,40,honesty,0.004015729386069288,0.011951202567509436
960,40,harmlessness,0.0249692874575014,0.07134499499512943
960,40,fairness,0.05771674345967435,0.15523133598690558
960,40,compassion,0.0,0.0
960,47,honesty,0.0075698925967462765,0.022370985869606334
960,47,harmlessness,0.035405225884010835,0.09919185741665032
960,47,fairness,0.018352229605443617,0.0531074100503422
960,47,compassion,0.009184155407899613,0.027055502347305936
961,32,honesty,0.020981728227226354,0.060410165339066846
961,32,harmlessness,0.0,0.0
961,32,fairness,0.0,0.0
961,32,compassion,0.053109179173933964,0.14402901228267162
961,40,honesty,0.007405710651049364,0.021892867469545635
961,40,harmlessness,0.0,0.0
961,40,fairness,0.02137036416846921,0.061483253471510665
961,40,compassion,0.0,0.0
961,47,honesty,0.0,0.0
961,47,harmlessness,0.0,0.0
961,47,fairness,0.0,0.0
961,47,compassion,0.0,0.0
962,32,honesty,0.024590110047310515,0.07031235313917615
962,32,harmlessness,0.020846755364211694,0.060037108274681145
962,32,fairness,0.0,0.0
962,32,compassion,0.024161292094294885,0.06914272131129157
962,40,honesty,0.06715364761262697,0.17760702385139315
962,40,harmlessness,0.0,0.0
962,40,fairness,0.042165247603851826,0.11665792244211043
962,40,compassion,0.0,0.0
962,47,honesty,0.0,0.0
962,47,harmlessness,0.03158863359644121,0.08913461913979309
962,47,fairness,0.033634710553485506,0.09454419817987367
962,47,compassion,0.0,0.0
963,32,honesty,0.0,0.0
963,32,harmlessness,0.012532176895583265,0.03667723938277658
963,32,fairness,0.02316047229211425,0.06640545354270076
963,32,compassion,0.034136935233793686,0.09586568438349567
963,40,honesty,0.02974691733830505,0.08422960954950168
963,40,harmlessness,0.0,0.0
963,40,fairness,0.017158579591670293,0.04976784762582326
963,40,compassion,0.003917852003412347,0.01166217466151353
963,47,honesty,0.0,0.0
963,47,harmlessness,0.01679030355843594,0.04873438058770789
963,47,fairness,0.05940808938567957,0.15929718530952758
963,47,compassion,0.0,0.0
964,32,honesty,0.013918947070995783,0.04062590166306791
964,32,harmlessness,0.0,0.0
964,32,fairness,0.0,0.0
964,32,compassion,0.0,0.0
964,40,honesty,0.0,0.0
964,40,harmlessness,0.0,0.0
964,40,fairness,0.0,0.0
964,40,compassion,0.0029607798496313793,0.008830051869600711
964,47,honesty,0.058610763141590846,0.15738354953626663
964,47,harmlessness,0.0026118566381121717,0.007794851843276589
964,47,fairness,0.0,0.0
964,47,compassion,0.0,0.0
965,32,honesty,0.0,0.0
965,32,harmlessness,0.0014370041775057765,0.004298658153070067
965,32,fairness,0.0,0.0
965,32,compassion,0.01790374322167199,0.051854452075302544
965,40,honesty,0.0,0.0
965,40,harmlessness,0.0,0.0
965,40,fairness,0.0,0.0
965,40,compassion,0.02413779692274159,0.0690785812370049
965,47,honesty,0.0,0.0
965,47,harmlessness,0.0,0.0
965,47,fairness,0.0,0.0
965,47,compassion,0.04664893532219656,0.12800427927670308
966,32,honesty,0.07129473309150969,0.18719251805203427
966,32,harmlessness,0.0,0.0
966,32,fairness,0.0,0.0
966,32,compassion,0.0,0.0
966,40,honesty,0.017618334573658013,0.05105596169087463
966,40,harmlessness,0.010093177519956831,0.029680393596997128
966,40,fairness,0.0,0.0
966,40,compassion,0.0,0.0
966,47,honesty,0.0,0.0
966,47,harmlessness,0.009721592902284058,0.028608537594799515
966,47,fairness,0.0,0.0
966,47,compassion,0.0,0.0
967,32,honesty,0.0,0.0
967,32,harmlessness,0.0,0.0
967,32,fairness,0.0028479019462178887,0.008495318172340172
967,32,compassion,0.0,0.0
967,40,honesty,0.0,0.0
967,40,harmlessness,0.020448324240746107,0.05893473940158342
967,40,fairness,0.0,0.0
967,40,compassion,0.029884156338198596,0.08459629141786897
967,47,honesty,0.08759373391339544,0.22360789996010852
967,47,harmlessness,0.01301404307348395,0.03805171588144953
967,47,fairness,0.014061475126948835,0.04103052594091879
967,47,compassion,0.03910582769338844,0.10880747067984634
968,32,honesty,0.005707827794937435,0.016930213893936213
968,32,harmlessness,0.0,0.0
968,32,fairness,0.0,0.0
968,32,compassion,0.0,0.0
968,40,honesty,0.009622801768933271,0.028323306185080152
968,40,harmlessness,0.0,0.0
968,40,fairness,0.035528753255181594,0.0995149738624361
968,40,compassion,0.0,0.0
968,47,honesty,0.00792638336844737,0.02340806747194783
968,47,harmlessness,0.014036603342888854,0.04095993335378994
968,47,fairness,0.0,0.0
968,47,compassion,0.018030025384369968,0.052207472060114606
969,32,honesty,0.04822576508690413,0.13195047047613523
969,32,harmlessness,0.017431088613867322,0.050531623429980826
969,32,fairness,0.0,0.0
969,32,compassion,0.0,0.0
969,40,honesty,0.0,0.0
969,40,harmlessness,0.0,0.0
969,40,fairness,0.0,0.0
969,40,compassion,0.026181660508818486,0.0746367532559975
969,47,honesty,0.0,0.0
969,47,harmlessness,0.0,0.0
969,47,fairness,0.02608964925765426,0.07438746217817173
969,47,compassion,0.012237210417409222,0.03583460016728605
970,32,honesty,0.0,0.0
970,32,harmlessness,0.009555383977513264,0.028128592920337814
970,32,fairness,0.016554656766409964,0.048072328502585096
970,32,compassion,0.0,0.0
970,40,honesty,0.00587696839525977,0.017426080141292037
970,40,harmlessness,0.0,0.0
970,40,fairness,0.0,0.0
970,40,compassion,0.0,0.0
970,47,honesty,0.02644903995507522,0.07536068436177297
970,47,harmlessness,0.012054670023329174,0.035312645491876765
970,47,fairness,0.0,0.0
970,47,compassion,0.02573594825845385,0.07342834842388014
971,32,honesty,0.0,0.0
971,32,harmlessness,0.02579904483299721,0.07359953889187291
971,32,fairness,0.0049777029195186544,0.014785909033429087
971,32,compassion,0.0,0.0
971,40,honesty,0.0,0.0
971,40,harmlessness,0.044885221642864695,0.12356333001893355
971,40,fairness,0.0,0.0
971,40,compassion,0.004574171548070623,0.013598114427964263
971,47,honesty,0.0,0.0
971,47,harmlessness,0.0,0.0
971,47,fairness,0.010733470235425119,0.031523693455445964
971,47,compassion,0.0,0.0
972,32,honesty,0.04799092876911381,0.1313642058188173
972,32,harmlessness,0.011672351892730127,0.03421824097848808
972,32,fairness,0.05789316849310868,0.15565659815161495
972,32,compassion,0.0,0.0
972,40,honesty,0.0030486246128445427,0.009090447116889009
972,40,harmlessness,0.015470028160266009,0.04501724828351083
972,40,fairness,0.0034747434797025574,0.010352287353146963
972,40,compassion,0.003945007402576356,0.011742374697518003
972,47,honesty,0.060776571610835585,0.16256894818979603
972,47,harmlessness,0.012644508668946251,0.03699788583060326
972,47,fairness,0.04016517345321105,0.11153581004613806
972,47,compassion,0.0,0.0
973,32,honesty,0.012751188347683596,0.03730226853917305
973,32,harmlessness,0.005500006951637256,0.016320495181012307
973,32,fairness,0.0,0.0
973,32,compassion,0.02297833563248569,0.06590617832580736
973,40,honesty,0.0,0.0
973,40,harmlessness,0.033252829691633054,0.09353770249338107
973,40,fairness,0.06864718346779236,0.18108025185975568
973,40,compassion,0.015772830422025715,0.04587144618238157
973,47,honesty,0.008903767092440274,0.026243961043885166
973,47,harmlessness,0.0,0.0
973,47,fairness,0.019793924345734914,0.0571204955040102
973,47,compassion,0.019765486339947236,0.057041551024666785
974,32,honesty,0.03589778733255306,0.10047938668837024
974,32,harmlessness,0.02081708937575179,0.05995508730532353
974,32,fairness,0.0,0.0
974,32,compassion,0.0,0.0
974,40,honesty,0.04208763368052434,0.11645986109691002
974,40,harmlessness,0.01876687701356,0.05426390305101184
974,40,fairness,0.017258171185429737,0.05004707169500544
974,40,compassion,0.0,0.0
974,47,honesty,0.04720561646084306,0.1294000327504524
974,47,harmlessness,0.026818956043031965,0.07636102232673264
974,47,fairness,0.0,0.0
974,47,compassion,0.0,0.0
975,32,honesty,0.026404983371537277,0.07524145156002618
975,32,harmlessness,0.0,0.0
975,32,fairness,0.0,0.0
975,32,compassion,0.0,0.0
975,40,honesty,0.01129418867570852,0.03313412002088663
975,40,harmlessness,0.03233084841397544,0.09110175141165079
975,40,fairness,0.0,0.0
975,40,compassion,0.0,0.0
975,47,honesty,0.02265531683481392,0.06501985947071358
975,47,harmlessness,0.0,0.0
975,47,fairness,0.0,0.0
975,47,compassion,0.04667646859401218,0.12807337961900553
976,32,honesty,0.0,0.0
976,32,harmlessness,0.0,0.0
976,32,fairness,0.0,0.0
976,32,compassion,0.0,0.0
976,40,honesty,0.0015576707617497609,0.004658499468418119
976,40,harmlessness,0.039335376943435925,0.10939958314906156
976,40,fairness,0.01712002926942587,0.04965973555582236
976,40,compassion,0.023222356988565656,0.06657501350541434
976,47,honesty,0.023536684332545108,0.06743563069286712
976,47,harmlessness,0.036574216813183104,0.10224368503132067
976,47,fairness,0.011315622842425141,0.033195610510161365
976,47,compassion,0.0,0.0
977,32,honesty,0.0,0.0
977,32,harmlessness,0.018473241309825566,0.053445114919980385
977,32,fairness,0.0,0.0
977,32,compassion,0.03283997097002818,0.09244793772765426
977,40,honesty,0.024941334349227694,0.07126891916450317
977,40,harmlessness,0.012999624309597311,0.03801062523318337
977,40,fairness,0.0,0.0
977,40,compassion,0.0,0.0
977,47,honesty,0.0,0.0
977,47,harmlessness,0.0,0.0
977,47,fairness,0.0,0.0
977,47,compassion,0.05666273934293582,0.15268510537408636
978,32,honesty,0.0,0.0
978,32,harmlessness,0.0839735852924391,0.21569533470521773
978,32,fairness,0.009053852019554052,0.026678470215778675
978,32,compassion,0.022868494438557173,0.06560491217714153
978,40,honesty,0.0,0.0
978,40,harmlessness,0.009956222734897512,0.02928552184784287
978,40,fairness,0.001599958955910189,0.004784566647215842
978,40,compassion,0.0,0.0
978,47,honesty,0.0,0.0
978,47,harmlessness,0.0,0.0
978,47,fairness,0.01476159364603993,0.04301484559527071
978,47,compassion,0.005303544234804378,0.015743638537611147
979,32,honesty,0.04196918483605651,0.11615748462364704
979,32,harmlessness,0.017831295780622862,0.051651848563176686
979,32,fairness,0.03429822502353245,0.09628955352234746
979,32,compassion,0.0,0.0
979,40,honesty,0.0,0.0
979,40,harmlessness,0.0,0.0
979,40,fairness,0.003164579029475031,0.00943402763638193
979,40,compassion,0.0,0.0
979,47,honesty,0.029682677235485913,0.08405790441478685
979,47,harmlessness,0.0,0.0
979,47,fairness,0.039574001388594834,0.11001457062446779
979,47,compassion,0.010615570034098269,0.031184624961757557
980,32,honesty,0.04429616762819645,0.12207370801787844
980,32,harmlessness,0.0,0.0
980,32,fairness,0.0,0.0
980,32,compassion,0.0025200879042258204,0.007522349747457614
980,40,honesty,0.04651666951033886,0.1276722342760824
980,40,harmlessness,0.03576016920193834,0.10011989857851764
980,40,fairness,0.0059229719115262945,0.017560890413260612
980,40,compassion,0.0,0.0
980,47,honesty,0.027705969195417835,0.07875399601124622
980,47,harmlessness,0.028762994170507664,0.08159514136091169
